1	United States	        6,506,204
2	China	        3,860,800
3	India	        3,320,410
4	Brazil	        1,751,868
5	Japan	        1,203,777
6	Canada	        1,042,300
7	Russia	         982,000
8	France	         951,200
9	Australia	         818,356
10	Spain	         681,298
11	Germany	         644,480
12	Sweden	         572,900
13	Italy	         487,700
14	Indonesia	         437,759
15	Poland	         423,997
16	United Kingdom	         394,428
17	Mexico	         366,095
18	South Africa	         362,099
19	Turkey	         352,046
20	Pakistan	         260,760
21	Bangladesh	         239,226
22	Argentina	         231,374
23	Saudi Arabia	         221,372
24	Philippines	         213,151
25	Hungary	         197,519
26	Nigeria	         193,200
27	Thailand	         180,053
28	Iran	         172,927
29	Vietnam	         171,392
30	Ukraine	         169,496
31	Kenya	         160,886
32	Belgium	         153,595
33	Congo, Democratic Republic of the	         153,497
34	Colombia	         141,374
35	Netherlands	         136,827
36	Czech Republic	         127,719
37	Greece	         116,711
38	Algeria	         111,261
39	Austria	         110,778
40	Korea, South	         103,029
41	Peru	         102,887
42	Libya	         100,024
43	Malaysia	          98,721
44	Zimbabwe	          97,267
45	Venezuela	          96,155
46	Ireland	          96,036
47	Belarus	          94,797
48	New Zealand	          93,911
49	Kazakhstan	          93,612
50	Norway	          93,247
51	Burkina Faso	          92,495
52	Sri Lanka	          91,907
53	Zambia	          91,440
54	Tanzania	          91,049
55	Uzbekistan	          86,496
56	Portugal	          82,900
57	Romania	          81,713
58	Lithuania	          81,030
59	Chile	          80,505
60	Cote d'Ivoire	          80,000
61	Finland	          78,141
62	Uruguay	          77,732
63	Denmark	          73,197
64	Latvia	          73,074
65	Switzerland	          71,454
66	Yemen	          71,300
67	Uganda	          70,746
68	Syria	          68,157
69	Madagascar	          65,663
70	Egypt	          65,050
71	Namibia	          64,189
72	Ghana	          62,221
73	Cuba	          60,858
74	Azerbaijan	          59,141
75	Turkmenistan	          58,592
76	Morocco	          58,256
77	Estonia	          58,034
78	Oman	          53,430
79	Angola	          51,429
80	Cameroon	          50,000
81	Mongolia	          49,249
82	Iraq	          44,900
83	Guinea	          44,348
84	Slovakia	          43,761
85	Ecuador	          43,670
86	Afghanistan	          42,150
87	Serbia	          41,913
88	Taiwan	          41,475
89	Bulgaria	          40,231
90	Chad	          40,000
91	Laos	          39,568
92	Slovenia	          38,925
93	Cambodia	          38,093
94	Costa Rica	          38,049
95	Ethiopia	          36,469
96	Kyrgyzstan	          34,000
97	Mozambique	          30,331
98	Paraguay	          29,500
99	Croatia	          29,343
100	Tajikistan	          27,767
101	Burma	          27,000
102	Puerto Rico	          26,670
103	Botswana	          25,798
104	Korea, North	          25,554
105	Central African Republic	          24,307
106	Bosnia and Herzegovina	          22,926
107	Jamaica	          22,121
108	Somalia	          22,100
109	Georgia	          20,329
110	Dominican Republic	          19,705
111	Tunisia	          19,232
112	Nicaragua	          19,137
113	Niger	          18,949
114	Mali	          18,912
115	Israel	          18,290
116	Albania	          18,000
117	Congo, Republic of the	          17,289
118	Nepal	          17,282
119	Benin	          16,000
120	Malawi	          15,451
121	Cyprus	          14,671
122	Honduras	          14,239
123	Guatemala	          14,095
124	Senegal	          14,008
125	Rwanda	          14,008
126	Macedonia	          13,736
127	Bolivia	          13,602
128	Iceland	          12,869
129	Burundi	          12,322
130	Panama	          11,978
131	Sudan	          11,900
132	Sierra Leone	          11,300
133	Mauritania	          11,066
134	El Salvador	          10,886
135	Liberia	          10,600
136	Papua New Guinea	           9,349
137	Moldova	           9,343
138	Gabon	           9,170
139	Armenia	           8,888
140	Trinidad and Tobago	           8,320
141	Bhutan	           8,050
142	Guyana	           7,970
143	Jordan	           7,891
144	Qatar	           7,790
145	Montenegro	           7,624
146	Togo	           7,520
147	Lesotho	           7,091
148	Lebanon	           6,970
149	Timor-Leste	           6,040
150	Kuwait	           5,749
151	New Caledonia	           5,622
152	Luxembourg	           5,227
153	West Bank	           5,147
154	Suriname	           4,304
155	Haiti	           4,160
156	United Arab Emirates	           4,080
157	Eritrea	           4,010
158	Bahrain	           3,851
159	Gambia, The	           3,742
160	Swaziland	           3,594
161	Guinea-Bissau	           3,455
162	Fiji	           3,440
163	Singapore	           3,356
164	Malta	           3,096
165	Djibouti	           3,065
166	Belize	           3,007
167	Brunei	           2,971
168	Equatorial Guinea	           2,880
169	Bahamas, The	           2,717
170	French Polynesia	           2,590
171	Samoa	           2,337
172	Hong Kong	           2,067
173	Mauritius	           2,066
174	Marshall Islands	           2,028
175	Kosovo	           1,926
176	Barbados	           1,600
177	Solomon Islands	           1,360
178	Cape Verde	           1,350
179	Virgin Islands	           1,260
180	Saint Lucia	           1,210
181	Antigua and Barbuda	           1,165
182	Grenada	           1,127
183	Vanuatu	           1,070
184	Comoros	            880
185	Saint Vincent and the Grenadines	            829
186	Cayman Islands	            785
187	Dominica	            780
188	Tonga	            680
189	Kiribati	            670
190	Jersey	            576
191	Curacao	            550
192	Northern Mariana Islands	            536
193	Seychelles	            508
194	Isle of Man	            500
195	Faroe Islands	            463
196	Bermuda	            447
197	Falkland Islands (Islas Malvinas)	            440
198	Macau	            413
199	Saint Kitts and Nevis	            383
200	Liechtenstein	            380
201	Andorra	            320
202	Sao Tome and Principe	            320
203	Cook Islands	            320
204	San Marino	            292
205	American Samoa	            241
206	Micronesia, Federated States of	            240
207	British Virgin Islands	            200
208	Saint Helena, Ascension, and Tristan da Cunha	            198
209	Anguilla	            175
210	Christmas Island	            140
211	Turks and Caicos Islands	            121
212	Niue	            120
213	Saint Pierre and Miquelon	            117
214	Maldives	             88
215	Norfolk Island	             80
216	Monaco	             77
217	Sint Maarten	             53
218	Gibraltar	             29
219	Nauru	             24
220	Cocos (Keeling) Islands	             22
221	Tuvalu	              8
