1	China	      294,383,000
2	United States	      151,000,000
3	Germany	       45,600,000
4	Russia	       44,959,000
5	Brazil	       42,141,000
6	Japan	       40,419,000
7	Indonesia	       37,960,000
8	France	       36,154,000
9	India	       35,090,000
10	United Kingdom	       33,320,000
11	Korea, South	       28,543,000
12	Iran	       26,849,000
13	Italy	       21,600,000
14	Spain	       19,904,000
15	Mexico	       19,892,000
16	Canada	       17,021,000
17	Taiwan	       16,433,000
18	Vietnam	       16,400,000
19	Turkey	       16,202,000
20	Ukraine	       12,941,000
21	Argentina	       10,000,000
22	Egypt	        9,618,000
23	Poland	        9,451,000
24	Australia	        8,660,000
25	Netherlands	        7,169,000
26	Venezuela	        7,083,000
27	Thailand	        7,009,000
28	Colombia	        6,809,000
29	Philippines	        6,783,000
30	Greece	        5,203,000
31	Sweden	        5,014,000
32	Belgium	        4,640,000
33	Malaysia	        4,573,000
34	Romania	        4,500,000
35	Switzerland	        4,488,000
36	Portugal	        4,485,000
37	Hong Kong	        4,345,000
38	South Africa	        4,225,000
39	Saudi Arabia	        4,166,000
40	Belarus	        4,139,000
41	Syria	        4,069,000
42	Kazakhstan	        4,011,000
43	Morocco	        3,749,000
44	Sri Lanka	        3,579,000
45	Chile	        3,458,000
46	Pakistan	        3,419,000
47	Israel	        3,276,000
48	Austria	        3,245,000
49	Peru	        3,160,000
50	Serbia	        3,110,000
51	Hungary	        2,977,000
52	Algeria	        2,923,000
53	Denmark	        2,623,000
54	Bulgaria	        2,200,000
55	Czech Republic	        2,198,000
56	Ecuador	        2,086,000
57	Ireland	        2,078,000
58	Singapore	        1,984,000
59	New Zealand	        1,870,000
60	Croatia	        1,866,000
61	Uzbekistan	        1,864,000
62	Norway	        1,702,000
63	Iraq	        1,600,000
64	Azerbaijan	        1,500,000
65	Guatemala	        1,499,000
66	Costa Rica	        1,482,000
67	United Arab Emirates	        1,480,000
68	Tunisia	        1,290,000
69	Finland	        1,250,000
70	Libya	        1,228,000
71	Korea, North	        1,180,000
72	Cuba	        1,164,000
73	Moldova	        1,161,000
74	Slovakia	        1,099,000
75	Nigeria	        1,050,000
76	Yemen	        1,046,000
77	Dominican Republic	        1,010,000
78	El Salvador	        1,000,000
79	Bosnia and Herzegovina	         998,600
80	Uruguay	         962,200
81	Slovenia	         913,600
82	Ethiopia	         908,900
83	Bangladesh	         900,000
84	Puerto Rico	         891,900
85	Lebanon	         887,800
86	Bolivia	         848,200
87	Nepal	         841,700
88	Lithuania	         733,700
89	Honduras	         669,500
90	Burma	         604,700
91	Georgia	         597,000
92	Armenia	         589,900
93	Kuwait	         566,300
94	Panama	         553,100
95	Latvia	         532,100
96	Turkmenistan	         520,000
97	Kyrgyzstan	         502,200
98	Cameroon	         496,500
99	Jordan	         485,000
100	Estonia	         482,200
101	Kenya	         460,100
102	Cyprus	         414,700
103	Macedonia	         413,100
104	Paraguay	         405,000
105	Mauritius	         387,700
106	Zimbabwe	         379,000
107	Sudan	         374,700
108	Tajikistan	         367,700
109	Cambodia	         358,800
110	Senegal	         341,900
111	West Bank	         337,000
112	Gaza Strip	         337,000
113	Albania	         331,500
114	Uganda	         327,100
115	Angola	         303,200
116	Qatar	         298,100
117	Trinidad and Tobago	         293,300
118	Oman	         283,900
119	Ghana	         277,900
120	Luxembourg	         272,400
121	Jamaica	         263,100
122	Nicaragua	         258,000
123	Malta	         247,300
124	Bahrain	         228,000
125	Cote d'Ivoire	         223,200
126	Togo	         213,800
127	Iceland	         204,000
128	Mongolia	         193,200
129	Tanzania	         174,500
130	Madagascar	         172,200
131	Montenegro	         169,500
132	Macau	         167,500
133	Malawi	         160,100
134	Namibia	         152,000
135	Guyana	         149,900
136	Burkina Faso	         144,000
137	Afghanistan	         140,000
138	Barbados	         137,500
139	Botswana	         137,400
140	Fiji	         137,000
141	Benin	         133,400
142	Bahamas, The	         129,300
143	Papua New Guinea	         121,200
