1	China	      859,000,000
2	India	      752,000,000
3	United States	      279,000,000
4	Russia	      238,000,000
5	Indonesia	      220,000,000
6	Brazil	      202,944,000
7	Vietnam	      154,000,000
8	Japan	      121,000,000
9	Germany	      105,000,000
10	Pakistan	      103,000,000
11	Mexico	       91,363,000
12	Nigeria	       87,298,000
13	Italy	       82,000,000
14	United Kingdom	       80,799,000
15	Philippines	       79,896,000
16	Egypt	       70,661,000
17	Thailand	       69,683,000
18	Bangladesh	       68,650,000
19	Iran	       67,500,000
20	France	       64,000,000
21	Turkey	       61,770,000
22	Argentina	       57,300,000
23	Ukraine	       53,929,000
24	Saudi Arabia	       51,564,000
25	Spain	       51,493,000
26	Korea, South	       50,767,000
27	South Africa	       50,372,000
28	Poland	       46,000,000
29	Colombia	       43,405,000
30	Malaysia	       34,456,000
31	Algeria	       32,780,000
32	Morocco	       31,928,000
33	Peru	       29,115,000
34	Venezuela	       27,880,000
35	Taiwan	       27,840,000
36	Kenya	       24,969,000
37	Romania	       24,640,000
38	Canada	       24,037,000
39	Iraq	       24,000,000
40	Australia	       22,500,000
41	Tanzania	       20,984,000
42	Uzbekistan	       20,952,000
43	Chile	       19,852,000
44	Kazakhstan	       19,768,000
45	Netherlands	       19,310,000
46	Guatemala	       18,068,000
47	Sudan	       17,654,000
48	Ghana	       17,436,000
49	Sri Lanka	       17,359,000
50	Portugal	       15,195,000
51	Cote d'Ivoire	       14,910,000
52	Ecuador	       14,781,000
53	Czech Republic	       14,331,000
54	Hong Kong	       13,416,000
55	Afghanistan	       13,000,000
56	Uganda	       12,828,000
57	Greece	       12,293,000
58	Austria	       12,241,000
59	Belgium	       12,154,000
60	Hungary	       12,012,000
61	Syria	       11,696,000
62	Congo, Democratic Republic of the	       11,355,000
63	Tunisia	       11,114,000
64	Yemen	       11,085,000
65	United Arab Emirates	       10,926,000
66	Libya	       10,900,000
67	Sweden	       10,650,000
68	Bulgaria	       10,585,000
69	Belarus	       10,333,000
70	Serbia	        9,915,000
71	Israel	        9,875,000
72	Honduras	        9,505,000
73	Switzerland	        9,475,000
74	Nepal	        9,196,000
75	Azerbaijan	        9,100,000
76	Angola	        8,909,000
77	Dominican Republic	        8,893,000
78	Finland	        8,390,000
79	Senegal	        8,344,000
80	Madagascar	        8,242,000
81	Cameroon	        8,156,000
82	Cambodia	        8,151,000
83	El Salvador	        7,700,000
84	Zimbabwe	        7,500,000
85	Mali	        7,326,000
86	Singapore	        7,307,000
87	Mozambique	        7,224,000
88	Bolivia	        7,179,000
89	Benin	        7,075,000
90	Denmark	        6,905,000
91	Jordan	        6,620,000
92	Ethiopia	        6,517,000
93	Panama	        6,496,000
94	Croatia	        6,362,000
95	Tajikistan	        5,941,000
96	Slovakia	        5,925,000
97	Paraguay	        5,915,000
98	Burkina Faso	        5,708,000
99	Norway	        5,525,000
100	New Zealand	        5,020,000
101	Zambia	        4,947,000
102	Kyrgyzstan	        4,900,000
103	Lithuania	        4,891,000
104	Ireland	        4,702,000
105	Oman	        4,606,000
106	Albania	        4,548,000
107	Uruguay	        4,437,000
108	Kuwait	        4,400,000
109	Laos	        4,003,000
110	Guinea	        4,000,000
111	Haiti	        4,000,000
112	Armenia	        3,865,000
113	Niger	        3,806,000
114	Congo, Republic of the	        3,799,000
115	Nicaragua	        3,771,000
116	Rwanda	        3,549,000
117	Turkmenistan	        3,198,000
118	Georgia	        3,193,000
119	Moldova	        3,165,000
120	Jamaica	        3,103,000
121	Malawi	        3,038,000
122	Costa Rica	        3,035,000
123	Bosnia and Herzegovina	        3,014,000
124	Puerto Rico	        2,934,000
125	Lebanon	        2,875,000
126	Mauritania	        2,745,000
127	Chad	        2,614,000
128	Mongolia	        2,510,000
129	Togo	        2,452,000
130	Gaza Strip	        2,405,000
131	West Bank	        2,405,000
132	Botswana	        2,363,000
133	Qatar	        2,329,000
134	Latvia	        2,306,000
135	Macedonia	        2,153,000
136	Slovenia	        2,122,000
137	Sierra Leone	        2,000,000
138	Papua New Guinea	        1,909,000
139	Trinidad and Tobago	        1,894,000
140	Estonia	        1,653,000
141	Gabon	        1,610,000
142	Liberia	        1,571,000
143	Bahrain	        1,567,000
144	Namibia	        1,535,000
145	Gambia, The	        1,478,000
146	Mauritius	        1,191,000
147	Montenegro	        1,170,000
148	Burundi	        1,150,000
149	Macau	        1,122,000
150	Cyprus	        1,034,000
151	Central African Republic	        1,020,000
152	Cuba	        1,003,000
153	Fiji	        1,000,000
154	Suriname	         890,000
155	Swaziland	         732,700
156	Luxembourg	         727,000
157	Lesotho	         698,800
158	Somalia	         648,200
159	Timor-Leste	         600,600
160	Guinea-Bissau	         594,100
161	Burma	         594,000
162	Kosovo	         562,000
163	Guyana	         555,400
164	Maldives	         494,400
