1	Saudi Arabia	        7,635,000
2	Russia	        7,301,000
3	Iran	        2,523,000
4	United Arab Emirates	        2,395,000
5	European Union	        2,196,000
6	Norway	        2,184,000
7	Kuwait	        2,127,000
8	Nigeria	        2,102,000
9	Canada	        1,929,000
10	United States	        1,920,000
11	Iraq	        1,910,000
12	Netherlands	        1,871,000
13	Venezuela	        1,871,000
14	Angola	        1,851,000
15	Algeria	        1,694,000
16	Mexico	        1,511,000
17	Kazakhstan	        1,501,000
18	Libya	        1,385,000
19	Singapore	        1,374,000
20	United Kingdom	        1,311,000
21	Qatar	        1,038,000
22	Korea, South	         907,100
23	India	         825,600
24	Brazil	         699,000
25	Azerbaijan	         651,700
26	Malaysia	         644,900
27	Oman	         592,300
28	Italy	         529,100
29	France	         487,200
30	China	         480,600
31	Germany	         470,200
32	Indonesia	         404,100
33	Colombia	         400,700
34	Equatorial Guinea	         395,000
35	Sudan	         383,900
36	Virgin Islands	         380,800
37	Japan	         366,800
38	Ecuador	         364,500
39	Belgium	         353,000
40	Australia	         312,600
41	Belarus	         310,500
42	Taiwan	         303,000
43	Vietnam	         277,300
44	Thailand	         269,100
45	Denmark	         266,700
46	Syria	         263,000
47	Sweden	         243,200
48	Trinidad and Tobago	         242,600
49	Spain	         240,700
50	Bahrain	         239,900
51	Argentina	         238,100
52	Gabon	         213,500
53	Congo, Republic of the	         211,800
54	Curacao	         211,100
55	Yemen	         207,700
56	Aruba	         206,400
57	Greece	         181,600
58	Egypt	         163,000
59	Brunei	         153,000
60	Finland	         133,600
61	Chad	         115,000
62	Ukraine	         114,000
63	Cameroon	         101,300
64	Turkmenistan	          97,430
65	Romania	          95,500
66	Tunisia	          91,200
67	Israel	          86,010
68	Timor-Leste	          86,000
69	Slovakia	          78,940
70	Lithuania	          76,510
71	Bulgaria	          75,840
72	Peru	          73,280
73	Cote d'Ivoire	          70,800
74	Hungary	          69,820
75	Turkey	          68,450
76	Philippines	          60,460
77	South Africa	          54,930
78	Chile	          52,390
79	Poland	          50,400
80	Portugal	          49,650
81	New Zealand	          47,200
82	Austria	          46,020
83	Croatia	          45,140
84	Bahamas, The	          41,610
85	Pakistan	          29,840
86	Czech Republic	          25,480
87	Morocco	          25,090
88	Hong Kong	          22,670
89	Puerto Rico	          19,230
90	Ireland	          17,480
91	Guatemala	          15,300
92	Congo, Democratic Republic of the	          11,090
93	Benin	          10,840
94	Mauritania	          10,000
95	Switzerland	           9,851
96	Slovenia	           8,958
97	Macedonia	           8,594
98	Kenya	           8,061
99	Papua New Guinea	           8,029
100	Cuba	           6,882
101	Mongolia	           5,834
102	Ghana	           5,752
103	Bolivia	           5,621
104	Honduras	           5,114
105	Serbia	           4,815
106	Senegal	           4,550
107	Uruguay	           4,353
108	El Salvador	           3,825
109	Latvia	           3,457
110	Suriname	           3,058
111	Bangladesh	           2,770
112	Costa Rica	           2,087
113	Uzbekistan	           2,078
114	Kyrgyzstan	           2,042
115	Fiji	           1,857
116	Iceland	           1,209
117	Somalia	           1,109
118	Greenland	           1,050
119	Albania	           1,004
120	Nicaragua	            742
121	Moldova	            741
122	Luxembourg	            686
123	New Caledonia	            648
124	Sierra Leone	            500
125	Georgia	            445
126	Tajikistan	            405
127	Zambia	            360
128	Antigua and Barbuda	            240
129	Bosnia and Herzegovina	             96
130	Gambia, The	             42
131	Liberia	             23
132	Djibouti	             19
133	Afghanistan	              0
134	American Samoa	              0
135	Armenia	              0
136	Barbados	              0
137	Belize	              0
138	Bermuda	              0
139	Bhutan	              0
140	Botswana	              0
141	British Virgin Islands	              0
142	Burkina Faso	              0
143	Burma	              0
144	Burundi	              0
145	Cambodia	              0
146	Cape Verde	              0
147	Cayman Islands	              0
148	Central African Republic	              0
149	Comoros	              0
150	Cook Islands	              0
151	Cyprus	              0
152	Dominica	              0
153	Dominican Republic	              0
154	Eritrea	              0
155	Estonia	              0
156	Ethiopia	              0
157	Falkland Islands (Islas Malvinas)	              0
158	Faroe Islands	              0
159	French Polynesia	              0
160	Gibraltar	              0
161	Grenada	              0
162	Guinea	              0
163	Guinea-Bissau	              0
164	Guyana	              0
165	Haiti	              0
166	Jamaica	              0
167	Jordan	              0
168	Kiribati	              0
169	Korea, North	              0
170	Laos	              0
171	Lebanon	              0
172	Lesotho	              0
173	Macau	              0
174	Madagascar	              0
175	Malawi	              0
176	Maldives	              0
177	Mali	              0
178	Malta	              0
179	Mauritius	              0
180	Montenegro	              0
181	Montserrat	              0
182	Mozambique	              0
183	Namibia	              0
184	Nauru	              0
185	Nepal	              0
186	Niger	              0
187	Niue	              0
188	Panama	              0
189	Paraguay	              0
190	Rwanda	              0
191	Saint Helena, Ascension, and Tristan da Cunha	              0
192	Saint Kitts and Nevis	              0
193	Saint Lucia	              0
194	Saint Pierre and Miquelon	              0
195	Saint Vincent and the Grenadines	              0
196	Samoa	              0
197	Sao Tome and Principe	              0
198	Seychelles	              0
199	Solomon Islands	              0
200	Sri Lanka	              0
201	Swaziland	              0
202	Tanzania	              0
203	Togo	              0
204	Tonga	              0
205	Turks and Caicos Islands	              0
206	Uganda	              0
207	Vanuatu	              0
208	West Bank	              0
209	Western Sahara	              0
210	Zimbabwe	              0
