1	Russia	 47,570,000,000,000
2	Iran	 29,610,000,000,000
3	Qatar	 25,370,000,000,000
4	Saudi Arabia	  7,807,000,000,000
5	United States	  7,716,000,000,000
6	Turkmenistan	  7,504,000,000,000
7	United Arab Emirates	  6,453,000,000,000
8	Nigeria	  5,292,000,000,000
9	Venezuela	  5,065,000,000,000
10	Algeria	  4,502,000,000,000
11	Iraq	  3,170,000,000,000
12	Australia	  3,115,000,000,000
13	China	  3,030,000,000,000
14	Indonesia	  3,001,000,000,000
15	Kazakhstan	  2,407,000,000,000
16	Malaysia	  2,350,000,000,000
17	Egypt	  2,186,000,000,000
18	European Union	  2,168,000,000,000
19	Norway	  2,039,000,000,000
20	Uzbekistan	  1,841,000,000,000
21	Kuwait	  1,798,000,000,000
22	Canada	  1,754,000,000,000
23	Libya	  1,548,000,000,000
24	Netherlands	  1,387,000,000,000
25	Ukraine	  1,104,000,000,000
26	India	  1,074,000,000,000
27	Oman	   849,500,000,000
28	Azerbaijan	   849,500,000,000
29	Pakistan	   840,200,000,000
30	Bolivia	   750,400,000,000
31	Yemen	   478,500,000,000
32	Trinidad and Tobago	   408,200,000,000
33	Brunei	   390,800,000,000
34	Argentina	   378,800,000,000
35	Brazil	   366,400,000,000
36	Peru	   345,500,000,000
37	Mexico	   338,800,000,000
38	Thailand	   312,200,000,000
39	Angola	   309,800,000,000
40	Burma	   283,200,000,000
41	United Kingdom	   256,000,000,000
42	Syria	   240,700,000,000
43	Papua New Guinea	   226,500,000,000
44	Timor-Leste	   200,000,000,000
45	Israel	   198,200,000,000
46	Bangladesh	   195,400,000,000
47	Vietnam	   192,500,000,000
48	Germany	   175,600,000,000
49	Poland	   164,800,000,000
50	Cameroon	   135,100,000,000
51	Mozambique	   127,400,000,000
52	Colombia	   113,300,000,000
53	Philippines	    98,540,000,000
54	Chile	    97,970,000,000
55	Bahrain	    92,030,000,000
56	Congo, Republic of the	    90,610,000,000
57	Sudan	    84,950,000,000
58	Cuba	    70,790,000,000
59	Tunisia	    65,130,000,000
60	Italy	    63,570,000,000
61	Romania	    63,000,000,000
62	Namibia	    62,290,000,000
63	Denmark	    58,130,000,000
64	Rwanda	    56,630,000,000
65	Korea, South	    50,000,000,000
66	Afghanistan	    49,550,000,000
67	Serbia	    48,140,000,000
68	Equatorial Guinea	    36,810,000,000
69	New Zealand	    34,380,000,000
70	Mauritania	    28,320,000,000
71	Cote d'Ivoire	    28,320,000,000
72	Gabon	    28,320,000,000
73	Ethiopia	    24,920,000,000
74	Croatia	    24,920,000,000
75	Ghana	    22,650,000,000
76	Japan	    20,900,000,000
77	Austria	    16,140,000,000
78	Slovakia	    14,160,000,000
79	Uganda	    14,160,000,000
80	Ireland	     9,911,000,000
81	Georgia	     8,495,000,000
82	Hungary	     8,098,000,000
83	Ecuador	     7,985,000,000
84	France	     6,796,000,000
85	Tanzania	     6,513,000,000
86	Taiwan	     6,229,000,000
87	Turkey	     6,173,000,000
88	Jordan	     6,031,000,000
89	Tajikistan	     5,663,000,000
90	Somalia	     5,663,000,000
91	Kyrgyzstan	     5,663,000,000
92	Bulgaria	     5,663,000,000
93	Czech Republic	     3,964,000,000
94	Guatemala	     2,960,000,000
95	Belarus	     2,832,000,000
96	Spain	     2,548,000,000
97	Morocco	     1,444,000,000
98	Benin	     1,133,000,000
99	Congo, Democratic Republic of the	      991,100,000
100	Greece	      991,100,000
101	Albania	      849,500,000
102	Barbados	      113,300,000
103	South Africa	       27,160,000
104	Macau	         174,000
105	Aruba	              0
106	Antigua and Barbuda	              0
107	Armenia	              0
108	American Samoa	              0
109	Botswana	              0
110	Bermuda	              0
111	Belgium	              0
112	Bahamas, The	              0
113	Belize	              0
114	Bosnia and Herzegovina	              0
115	Solomon Islands	              0
116	Bhutan	              0
117	Burundi	              0
118	Cambodia	              0
119	Curacao	              0
120	Chad	              0
121	Sri Lanka	              0
122	Cayman Islands	              0
123	Comoros	              0
124	Costa Rica	              0
125	Central African Republic	              0
126	Cape Verde	              0
127	Cook Islands	              0
128	Cyprus	              0
129	Djibouti	              0
130	Dominica	              0
131	Dominican Republic	              0
132	Estonia	              0
133	Eritrea	              0
134	El Salvador	              0
135	Finland	              0
136	Fiji	              0
137	Falkland Islands (Islas Malvinas)	              0
138	Faroe Islands	              0
139	French Polynesia	              0
140	Gambia, The	              0
141	Gibraltar	              0
142	Grenada	              0
143	Greenland	              0
144	Guinea	              0
145	Guyana	              0
146	Haiti	              0
147	Hong Kong	              0
148	Honduras	              0
149	Iceland	              0
150	Jamaica	              0
151	Kenya	              0
152	Korea, North	              0
153	Kiribati	              0
154	Laos	              0
155	Lebanon	              0
156	Lithuania	              0
157	Liberia	              0
158	Lesotho	              0
159	Luxembourg	              0
160	Madagascar	              0
161	Moldova	              0
162	Mongolia	              0
163	Montserrat	              0
164	Malawi	              0
165	Montenegro	              0
166	Macedonia	              0
167	Mali	              0
168	Mauritius	              0
169	Malta	              0
170	Maldives	              0
171	New Caledonia	              0
172	Niue	              0
173	Niger	              0
174	Vanuatu	              0
175	Nepal	              0
176	Nauru	              0
177	Suriname	              0
178	Nicaragua	              0
179	Paraguay	              0
180	Panama	              0
181	Portugal	              0
182	Guinea-Bissau	              0
183	Puerto Rico	              0
184	Saint Pierre and Miquelon	              0
185	Saint Kitts and Nevis	              0
186	Seychelles	              0
187	Senegal	              0
188	Saint Helena, Ascension, and Tristan da Cunha	              0
189	Slovenia	              0
190	Sierra Leone	              0
191	Singapore	              0
192	Saint Lucia	              0
193	Sweden	              0
194	Switzerland	              0
195	Turks and Caicos Islands	              0
196	Tonga	              0
197	Togo	              0
198	Sao Tome and Principe	              0
199	Burkina Faso	              0
200	Uruguay	              0
201	Saint Vincent and the Grenadines	              0
202	British Virgin Islands	              0
203	Virgin Islands	              0
204	West Bank	              0
205	Western Sahara	              0
206	Samoa	              0
207	Swaziland	              0
208	Zambia	              0
209	Zimbabwe	              0
