1	United States	       10,270,000
2	European Union	        8,613,000
3	China	        4,753,000
4	Japan	        4,394,000
5	Korea, South	        3,074,000
6	India	        3,060,000
7	Germany	        2,671,000
8	Netherlands	        2,577,000
9	France	        2,220,000
10	Singapore	        2,052,000
11	Italy	        1,800,000
12	Spain	        1,584,000
13	United Kingdom	        1,450,000
14	Canada	        1,088,000
15	Belgium	        1,007,000
16	Taiwan	         876,300
17	Thailand	         807,100
18	Indonesia	         767,400
19	Australia	         731,400
20	Brazil	         720,000
21	Turkey	         581,000
22	Sweden	         546,500
23	Poland	         531,300
24	South Africa	         521,400
25	Greece	         496,600
26	Mexico	         496,000
27	Belarus	         471,400
28	Virgin Islands	         442,000
29	Hong Kong	         428,200
30	Malaysia	         355,300
31	Pakistan	         346,400
32	Philippines	         338,400
33	Finland	         318,100
34	Chile	         305,100
35	Ukraine	         301,900
36	Iran	         297,100
37	Portugal	         294,600
38	Curacao	         291,700
39	Austria	         282,200
40	Israel	         282,200
41	Switzerland	         272,700
42	United Arab Emirates	         235,300
43	Aruba	         234,000
44	Iraq	         231,200
45	Morocco	         221,000
46	Bahrain	         213,000
47	Czech Republic	         208,800
48	Bulgaria	         201,400
49	Romania	         193,100
50	Nigeria	         187,700
51	Lithuania	         183,100
52	Vietnam	         182,300
53	Egypt	         177,200
54	Ireland	         176,000
55	Denmark	         173,900
56	Kazakhstan	         172,500
57	Hungary	         171,600
58	Puerto Rico	         164,000
59	Slovakia	         139,200
60	New Zealand	         138,000
61	Norway	         118,200
62	Jordan	         111,700
63	Cuba	         109,500
64	Dominican Republic	         107,300
65	Croatia	         103,000
66	Trinidad and Tobago	          95,240
67	Jamaica	          90,520
68	Peru	          88,080
69	Cote d'Ivoire	          85,190
70	Sri Lanka	          84,730
71	Saudi Arabia	          83,150
72	Ecuador	          80,430
73	Kenya	          80,160
74	Lebanon	          78,760
75	Serbia	          78,600
76	Guatemala	          78,550
77	Tunisia	          78,460
78	Panama	          77,910
79	Bangladesh	          77,340
80	Bahamas, The	          70,990
81	Ghana	          68,830
82	Yemen	          64,610
83	Slovenia	          60,270
84	Cyprus	          57,290
85	Syria	          55,280
86	Honduras	          53,630
87	Uruguay	          53,110
88	Luxembourg	          51,930
89	Armenia	          46,680
90	Cameroon	          46,490
91	El Salvador	          45,570
92	Costa Rica	          44,110
93	Russia	          42,750
94	Tajikistan	          39,400
95	Bosnia and Herzegovina	          38,890
96	Angola	          38,280
97	Latvia	          37,520
98	Senegal	          36,290
99	Ethiopia	          33,480
100	Benin	          33,410
101	Cambodia	          33,200
102	Nicaragua	          30,290
103	Tanzania	          30,040
104	Estonia	          28,520
105	Oman	          27,970
106	Gibraltar	          26,400
107	Paraguay	          23,810
108	Albania	          22,880
109	West Bank	          22,110
110	Macedonia	          21,530
111	Mauritius	          20,750
112	Namibia	          19,890
113	Burma	          19,700
114	Argentina	          19,380
115	Fiji	          18,850
116	Malta	          18,420
117	Algeria	          18,180
118	Georgia	          17,840
119	Mauritania	          17,750
120	Zambia	          17,570
121	Bolivia	          17,330
122	Madagascar	          16,390
123	Kyrgyzstan	          15,940
124	Togo	          15,900
125	Korea, North	          15,810
126	Mongolia	          15,730
127	Botswana	          15,590
128	Iceland	          15,530
129	Macau	          15,400
130	Papua New Guinea	          14,770
131	Moldova	          14,730
132	Mozambique	          14,540
133	New Caledonia	          14,330
134	Uganda	          13,770
135	Nepal	          13,740
136	Haiti	          13,480
137	Zimbabwe	          13,140
138	Congo, Democratic Republic of the	          13,100
139	Sudan	          11,820
140	Djibouti	          11,230
141	Guyana	          10,480
142	Uzbekistan	           9,013
143	Barbados	           8,684
144	Burkina Faso	           8,560
145	Guinea	           8,559
146	Belize	           7,326
147	Malawi	           7,124
148	French Polynesia	           6,611
149	Seychelles	           6,203
150	Maldives	           6,088
151	Colombia	           6,045
152	Suriname	           5,668
153	Niger	           5,443
154	Rwanda	           5,105
155	Greenland	           4,976
156	Sierra Leone	           4,945
157	Gabon	           4,822
158	Bermuda	           4,804
159	Faroe Islands	           4,776
160	Liberia	           4,552
161	Antigua and Barbuda	           4,548
162	Afghanistan	           4,512
163	Mali	           4,507
164	Swaziland	           4,464
165	American Samoa	           4,440
166	Qatar	           4,108
167	Eritrea	           3,864
168	Somalia	           3,827
169	Cayman Islands	           3,700
170	Montenegro	           3,149
171	Congo, Republic of the	           2,832
172	Gambia, The	           2,807
173	Saint Lucia	           2,692
174	Guinea-Bissau	           2,565
175	Burundi	           2,450
176	Central African Republic	           2,418
177	Cape Verde	           2,336
178	Timor-Leste	           2,205
179	Laos	           1,918
180	Grenada	           1,913
181	Chad	           1,837
182	Western Sahara	           1,802
183	Equatorial Guinea	           1,729
184	Saint Kitts and Nevis	           1,699
185	Lesotho	           1,690
186	Bhutan	           1,549
187	Solomon Islands	           1,485
188	Azerbaijan	           1,439
189	Saint Vincent and the Grenadines	           1,252
190	Tonga	           1,202
191	Samoa	           1,125
192	Nauru	           1,044
193	Comoros	            967
194	Sao Tome and Principe	            889
195	Dominica	            859
196	Vanuatu	            761
197	British Virgin Islands	            752
198	Saint Pierre and Miquelon	            584
199	Libya	            575
200	Montserrat	            564
201	Turks and Caicos Islands	            470
202	Cook Islands	            464
203	Falkland Islands (Islas Malvinas)	            313
204	Kiribati	            284
205	Brunei	            138
206	Saint Helena, Ascension, and Tristan da Cunha	             85
207	Niue	             33
208	Kuwait	              0
209	Venezuela	              0
210	Turkmenistan	              0
