1	United States	          15,079
2	Brazil	           4,072
3	Mexico	           1,819
4	Canada	           1,404
5	Russia	           1,213
6	Argentina	           1,141
7	Colombia	            990
8	Bolivia	            881
9	Paraguay	            800
10	Indonesia	            684
11	South Africa	            578
12	Papua New Guinea	            562
13	Germany	            549
14	United Kingdom	            505
15	China	            502
16	France	            475
17	Australia	            465
18	Ecuador	            428
19	Ukraine	            425
20	Venezuela	            409
21	Guatemala	            372
22	Chile	            366
23	India	            352
24	Iran	            319
25	Philippines	            254
26	Sweden	            249
27	Saudi Arabia	            217
28	Zimbabwe	            216
29	Peru	            211
30	Bulgaria	            210
31	Congo, Democratic Republic of the	            198
32	Angola	            193
33	Kenya	            191
34	Japan	            176
35	Spain	            154
36	Costa Rica	            151
37	Pakistan	            148
38	Finland	            148
39	Nicaragua	            143
40	Algeria	            143
41	Libya	            137
42	Cuba	            136
43	Italy	            132
44	Oman	            130
45	Poland	            129
46	Namibia	            129
47	Tanzania	            124
48	New Zealand	            122
49	Czech Republic	            122
50	Malaysia	            118
51	Panama	            118
52	Sudan	            116
53	Korea, South	            116
54	Mozambique	            106
55	Thailand	            105
56	Syria	            104
57	Honduras	            104
58	Iraq	            104
59	Turkey	             99
60	Iceland	             99
61	Norway	             98
62	Kazakhstan	             97
63	Guyana	             96
64	Zambia	             94
65	Denmark	             92
66	Egypt	             86
67	Madagascar	             84
68	Lithuania	             81
69	Greece	             81
70	Korea, North	             79
71	Botswana	             78
72	Burma	             76
73	Croatia	             69
74	Belarus	             67
75	El Salvador	             65
76	Switzerland	             65
77	Portugal	             65
78	Bahamas, The	             62
79	Ethiopia	             61
80	Somalia	             59
81	Uruguay	             58
82	Morocco	             58
83	Chad	             56
84	Yemen	             55
85	Austria	             55
86	Nigeria	             54
87	Uzbekistan	             54
88	Romania	             54
89	French Polynesia	             53
90	Afghanistan	             53
91	Suriname	             51
92	Israel	             48
93	Nepal	             47
94	Uganda	             46
95	Mongolia	             46
96	Belize	             45
97	Vietnam	             44
98	Gabon	             44
99	Hungary	             43
100	Belgium	             43
101	Latvia	             42
102	United Arab Emirates	             41
103	Taiwan	             41
104	Laos	             41
105	Ireland	             39
106	Central African Republic	             37
107	Slovakia	             36
108	Solomon Islands	             36
109	Dominican Republic	             35
110	Azerbaijan	             35
111	Cameroon	             34
112	Tunisia	             32
113	Malawi	             32
114	Vanuatu	             31
115	Liberia	             29
116	Puerto Rico	             29
117	Serbia	             29
118	Fiji	             28
119	Mauritania	             28
120	Kyrgyzstan	             28
121	Cote d'Ivoire	             27
122	Jamaica	             27
123	Turkmenistan	             27
124	Netherlands	             27
125	Niger	             27
126	Antarctica	             26
127	Tajikistan	             26
128	Lesotho	             26
129	Bosnia and Herzegovina	             25
130	New Caledonia	             25
131	Congo, Republic of the	             25
132	Burkina Faso	             24
133	South Sudan	             24
134	Georgia	             22
135	Senegal	             20
136	Mali	             20
137	Kiribati	             19
138	Estonia	             19
139	Jordan	             18
140	Sri Lanka	             18
141	Cambodia	             17
142	Bangladesh	             17
143	Slovenia	             16
144	Guinea	             16
145	Cyprus	             15
146	Swaziland	             15
147	Marshall Islands	             15
148	Greenland	             15
149	Haiti	             14
150	Seychelles	             14
151	Macedonia	             14
152	Eritrea	             13
153	Djibouti	             13
154	Armenia	             11
155	Moldova	             11
156	Ghana	             11
157	Cook Islands	             10
158	Cape Verde	             10
159	Guinea-Bissau	              9
160	Sierra Leone	              9
161	Rwanda	              9
162	Burundi	              8
163	Kosovo	              8
164	Togo	              8
165	Turks and Caicos Islands	              8
166	Singapore	              8
167	Equatorial Guinea	              7
168	Lebanon	              7
169	Kuwait	              7
170	Falkland Islands (Islas Malvinas)	              7
171	Micronesia, Federated States of	              6
172	Qatar	              6
173	Trinidad and Tobago	              6
174	Western Sahara	              6
175	Timor-Leste	              6
176	Saint Vincent and the Grenadines	              6
177	Tonga	              6
178	Albania	              5
179	Benin	              5
180	Maldives	              5
181	Montenegro	              5
182	Mauritius	              5
183	Northern Mariana Islands	              5
184	Bahrain	              4
185	Comoros	              4
186	French Southern and Antarctic Lands	              4
187	Samoa	              4
188	Svalbard	              4
189	British Virgin Islands	              4
190	Spratly Islands	              4
191	Antigua and Barbuda	              3
192	American Samoa	              3
193	Palau	              3
194	Cayman Islands	              3
195	Grenada	              3
196	Anguilla	              3
197	Bhutan	              2
198	Brunei	              2
199	Dominica	              2
200	Guernsey	              2
201	Hong Kong	              2
202	Luxembourg	              2
203	Wallis and Futuna	              2
204	Saint Pierre and Miquelon	              2
205	Saint Kitts and Nevis	              2
206	Saint Lucia	              2
207	Sao Tome and Principe	              2
208	Virgin Islands	              2
209	West Bank	              2
210	Montserrat	              2
211	Aruba	              1
212	Wake Island	              1
213	Bermuda	              1
214	Curacao	              1
215	Cocos (Keeling) Islands	              1
216	Faroe Islands	              1
217	Gambia, The	              1
218	Gibraltar	              1
219	Gaza Strip	              1
220	Isle of Man	              1
221	British Indian Ocean Territory	              1
222	Jersey	              1
223	Jan Mayen	              1
224	Christmas Island	              1
225	Macau	              1
226	Malta	              1
227	Niue	              1
228	Norfolk Island	              1
229	Nauru	              1
230	Paracel Islands	              1
231	Saint Martin	              1
232	Saint Helena, Ascension, and Tristan da Cunha	              1
233	Sint Maarten	              1
234	Saint Barthelemy	              1
235	Tuvalu	              1
236	Barbados	              1
