1	United States	  3,953,000,000,000
2	China	  3,446,000,000,000
3	European Union	  2,897,000,000,000
4	Japan	   982,300,000,000
5	Russia	   925,900,000,000
6	India	   835,300,000,000
7	Canada	   604,400,000,000
8	Germany	   556,400,000,000
9	France	   510,000,000,000
10	Brazil	   461,100,000,000
11	Korea, South	   417,300,000,000
12	United Kingdom	   346,000,000,000
13	Spain	   275,100,000,000
14	Italy	   269,600,000,000
15	Mexico	   239,100,000,000
16	South Africa	   238,300,000,000
17	Australia	   232,000,000,000
18	Taiwan	   229,100,000,000
19	Iran	   212,800,000,000
20	Saudi Arabia	   194,400,000,000
21	Turkey	   185,200,000,000
22	Ukraine	   172,900,000,000
23	Poland	   141,800,000,000
24	Indonesia	   141,200,000,000
25	Thailand	   139,000,000,000
26	Norway	   129,900,000,000
27	Sweden	   129,400,000,000
28	Egypt	   123,900,000,000
29	Venezuela	   123,400,000,000
30	Argentina	   115,400,000,000
31	Netherlands	   105,700,000,000
32	Malaysia	   101,100,000,000
33	Vietnam	    97,300,000,000
34	Pakistan	    89,230,000,000
35	Belgium	    84,200,000,000
36	United Arab Emirates	    80,940,000,000
37	Czech Republic	    77,020,000,000
38	Kazakhstan	    75,610,000,000
39	Finland	    67,940,000,000
40	Switzerland	    64,080,000,000
41	Austria	    62,980,000,000
42	Romania	    62,030,000,000
43	Chile	    60,280,000,000
44	Philippines	    59,190,000,000
45	Paraguay	    54,910,000,000
46	Israel	    53,040,000,000
47	Greece	    51,500,000,000
48	Colombia	    51,010,000,000
49	Kuwait	    49,820,000,000
50	Uzbekistan	    47,420,000,000
51	Portugal	    46,530,000,000
52	Iraq	    46,390,000,000
53	New Zealand	    42,000,000,000
54	Algeria	    40,110,000,000
55	Singapore	    39,210,000,000
56	Syria	    38,710,000,000
57	Hong Kong	    38,230,000,000
58	Hungary	    37,550,000,000
59	Serbia	    35,900,000,000
60	Peru	    35,790,000,000
61	Denmark	    34,150,000,000
62	Belarus	    32,950,000,000
63	Ireland	    27,280,000,000
64	Libya	    26,950,000,000
65	Bangladesh	    25,620,000,000
66	Slovakia	    24,700,000,000
67	Azerbaijan	    22,550,000,000
68	Korea, North	    22,520,000,000
69	Puerto Rico	    20,920,000,000
70	Nigeria	    20,130,000,000
71	Morocco	    19,490,000,000
72	Qatar	    19,180,000,000
73	Ecuador	    18,060,000,000
74	Oman	    17,630,000,000
75	Cuba	    16,990,000,000
76	Iceland	    16,480,000,000
77	Tajikistan	    16,100,000,000
78	Turkmenistan	    15,500,000,000
79	Mozambique	    14,980,000,000
80	Dominican Republic	    14,580,000,000
81	Bosnia and Herzegovina	    14,580,000,000
82	Tunisia	    14,400,000,000
83	Jordan	    13,010,000,000
84	Slovenia	    13,000,000,000
85	Lithuania	    12,270,000,000
86	Kyrgyzstan	    11,700,000,000
87	Croatia	    11,660,000,000
88	Bahrain	    11,220,000,000
89	Lebanon	    10,410,000,000
90	Uruguay	     9,890,000,000
91	Zambia	     9,597,000,000
92	Costa Rica	     9,290,000,000
93	Sri Lanka	     8,893,000,000
94	Estonia	     8,779,000,000
95	Guatemala	     8,395,000,000
96	Georgia	     8,292,000,000
97	Ghana	     8,167,000,000
98	Zimbabwe	     7,723,000,000
99	Congo, Democratic Republic of the	     7,452,000,000
100	Trinidad and Tobago	     7,419,000,000
101	Jamaica	     7,323,000,000
102	Macedonia	     6,819,000,000
103	Kenya	     6,790,000,000
104	Honduras	     6,580,000,000
105	Panama	     6,546,000,000
106	Burma	     6,426,000,000
107	Yemen	     6,153,000,000
108	Bolivia	     6,085,000,000
109	Armenia	     5,863,000,000
110	Cote d'Ivoire	     5,548,000,000
111	El Salvador	     5,445,000,000
112	Cameroon	     5,421,000,000
113	Albania	     5,201,000,000
114	Latvia	     5,114,000,000
115	Kosovo	     4,777,000,000
116	Cyprus	     4,709,000,000
117	Sudan	     4,323,000,000
118	Bulgaria	     4,309,000,000
119	Tanzania	     4,281,000,000
120	Angola	     3,944,000,000
121	Mongolia	     3,896,000,000
122	Ethiopia	     3,715,000,000
123	Nicaragua	     3,419,000,000
124	Moldova	     3,412,000,000
125	Brunei	     3,218,000,000
126	Papua New Guinea	     2,965,000,000
127	Luxembourg	     2,667,000,000
128	Montenegro	     2,660,000,000
129	Nepal	     2,600,000,000
130	Mauritius	     2,402,000,000
131	Senegal	     2,232,000,000
132	Namibia	     2,197,000,000
133	Uganda	     2,176,000,000
134	Malta	     2,113,000,000
135	Gabon	     1,963,000,000
136	Bahamas, The	     1,945,000,000
137	New Caledonia	     1,800,000,000
138	Malawi	     1,676,000,000
139	Suriname	     1,580,000,000
140	Laos	     1,553,000,000
141	Bhutan	     1,480,000,000
142	Cambodia	     1,377,000,000
143	Curacao	     1,167,000,000
144	Madagascar	     1,110,000,000
145	Macau	     1,100,000,000
146	Barbados	     1,011,000,000
147	Fiji	      970,000,000
148	Guinea	      920,000,000
149	Aruba	      910,000,000
150	Virgin Islands	      843,600,000
151	Guyana	      820,000,000
152	Bermuda	      693,700,000
153	French Polynesia	      670,000,000
154	Burkina Faso	      664,400,000
155	Haiti	      650,000,000
156	Cayman Islands	      597,400,000
157	Botswana	      593,000,000
158	Mauritania	      547,000,000
159	Maldives	      542,000,000
160	Mali	      490,000,000
161	Swaziland	      470,000,000
162	Congo, Republic of the	      452,000,000
163	West Bank	      400,000,000
164	Saint Lucia	      341,200,000
165	Liberia	      335,000,000
166	Somalia	      315,000,000
167	Greenland	      310,300,000
168	Sint Maarten	      304,300,000
169	Afghanistan	      285,500,000
170	Djibouti	      280,000,000
171	Eritrea	      269,900,000
172	Seychelles	      260,000,000
173	Cape Verde	      256,500,000
174	Faroe Islands	      251,900,000
175	Gambia, The	      220,000,000
176	Belize	      215,500,000
177	Burundi	      208,000,000
178	Niger	      200,000,000
179	Lesotho	      200,000,000
180	Grenada	      195,400,000
181	Micronesia, Federated States of	      192,000,000
182	American Samoa	      190,000,000
183	Turks and Caicos Islands	      175,000,000
184	Central African Republic	      160,000,000
185	Rwanda	      160,000,000
186	Togo	      156,900,000
187	Gibraltar	      156,000,000
188	Saint Vincent and the Grenadines	      132,000,000
189	Saint Kitts and Nevis	      130,000,000
190	Benin	      128,000,000
191	Antigua and Barbuda	      115,000,000
192	Samoa	      108,000,000
193	Andorra	      101,000,000
194	Chad	      100,000,000
195	Equatorial Guinea	       92,000,000
196	Western Sahara	       90,000,000
197	Dominica	       87,000,000
198	Solomon Islands	       78,000,000
199	Guinea-Bissau	       70,000,000
200	Sierra Leone	       58,000,000
201	Saint Pierre and Miquelon	       53,000,000
202	Comoros	       52,000,000
203	British Virgin Islands	       45,000,000
204	Vanuatu	       43,000,000
205	Sao Tome and Principe	       41,000,000
206	Tonga	       40,000,000
207	Nauru	       32,000,000
208	Cook Islands	       31,000,000
209	Montserrat	       22,000,000
210	Kiribati	       22,000,000
211	Falkland Islands (Islas Malvinas)	       17,000,000
212	Saint Helena, Ascension, and Tristan da Cunha	        8,000,000
213	Niue	        3,000,000
214	Gaza Strip	          65,000
215	Northern Mariana Islands	          60,600
